Experiment:,25C,,,,,,,,,,,,,,New3D,,New2D,,,1.94E-01,9811.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time (s),Depth (nm),Load (uN),,hm (nm),F (uN),hm1 (um),hm1 (nm),F1 (uN),F (exp),disp_y_2D,react_y_2D,disp_y_3D,react_y_3D,,h3D,F3D,h2D,F2D,,Depth1,Force1,Depth2,Force2,Depth,Force,,Depth0 (nm),Load0 (uN),Depth2 (nm),Load2 (uN),Depth3 (nm),Load3 (uN),Depth4 (nm),Load4 (uN),Depth5 (nm),Load5 (uN),Depth6 (nm),Load6 (uN),Depth7 (nm),Load7 (uN),Depth8 (nm),Load8 (uN),Depth9 (nm),Load9 (uN),Depth10 (nm),Load10 (uN),Depth11 (nm),Load11 (uN),Depth12 (nm),Load12 (uN),Depth13 (nm),Load13 (uN),Depth14 (nm),Load14 (uN),Depth15 (nm),Load15 (uN),Depth16 (nm),Load16 (uN),Depth17 (nm),Load17 (uN),Depth18 (nm),Load18 (uN),Depth19 (nm),Load19 (uN),Depth20 (nm),Load20 (uN),Depth21 (nm),Load21 (uN),Depth22 (nm),Load22 (uN),Depth23 (nm),Load23 (uN),Depth24 (nm),Load24 (uN)
28.594765,151.755569,530.658586,,,,,,,,,,,,,,,,,,,,,115.594814,526.305399,160.800496,530.611861,192.843001,530.48087,184.783415,530.611882,128.690629,530.876196,170.622088,530.625362,198.911804,530.507293,126.593137,530.824289,121.979823,530.865954,190.255843,530.584191,130.505288,530.868689,138.502558,530.862872,163.454757,530.671992,185.718283,530.580589,123.26453,530.846506,134.266351,530.853762,197.188423,530.46366,122.94679,530.794579,196.37948,530.485565,148.298885,530.71582,126.647849,530.798049,191.408553,530.536193,116.375186,530.889576,123.343804,530.991737,,,,
28.59977,151.559258,525.793695,,,,,,,,,,,,,,,,,,,,,115.696784,521.407791,160.591123,525.729097,192.839541,525.587135,184.609454,525.739437,128.646449,525.978071,170.84941,525.690809,198.614883,525.674578,126.620867,525.922845,121.843692,525.99321,190.384452,525.672753,130.561422,525.970844,138.230397,526.017614,163.234233,525.809774,185.599134,525.702386,123.101832,525.982947,134.399263,525.933167,197.554287,525.515159,122.212655,526.013228,196.900466,525.525057,148.508993,525.786168,126.204646,525.966626,190.86278,525.72579,116.098517,526.034424,123.688395,526.044692,,,,
28.604775,151.523234,520.889676,,,,,,,,,,,,,,,,,,,,,115.686789,516.492688,160.455722,520.860699,192.744162,520.697946,184.599565,520.845549,128.452313,521.122983,170.710481,520.809956,198.592213,520.780151,126.442094,521.057617,121.913123,521.078408,190.137809,520.814151,130.212006,521.126375,138.224758,521.116308,163.123053,520.940314,185.848313,520.771233,122.906198,521.106935,134.101268,521.089502,196.992095,520.706149,122.456773,521.067092,196.440319,520.694665,148.184205,520.932866,126.458911,521.042263,191.508699,520.724905,116.279729,521.096742,123.332162,521.202677,,,,
28.60978,151.043479,516.065849,,,,,,,,,,,,,,,,,,,,,115.433924,511.635393,160.371464,515.978125,192.600654,515.823662,184.537574,515.958783,128.45275,516.224647,170.473125,515.956021,198.576659,515.882367,126.504026,516.157323,121.893912,516.194503,190.080768,515.929838,130.202754,516.232724,138.103425,516.241334,163.150218,516.022106,185.774789,515.885609,122.769991,516.235075,134.084732,516.199967,197.258032,515.768525,122.542241,516.161317,196.053824,515.853992,148.153407,516.034697,125.934587,516.220334,190.986247,515.908518,115.910546,516.267571,123.719234,516.235856,,,,
28.614784,151.278626,511.129639,,,,,,,,,,,,,,,,,,,,,115.331979,506.754475,160.574442,511.052507,192.546083,510.924172,184.250504,511.097034,128.44512,511.32693,170.67859,511.026916,198.386943,511.020298,126.340913,511.282304,121.446102,511.371492,190.108749,511.031649,130.29337,511.315337,137.860377,511.374755,162.859132,511.182064,185.524352,511.033343,122.7279,511.343021,133.950654,511.324206,196.638749,510.968443,122.114475,511.334762,196.547601,510.878489,148.076319,511.162937,126.341356,511.25942,191.283474,510.965301,116.289837,511.311322,123.145365,511.442151,,,,
28.619789,151.278255,506.227229,,,,,,,,,,,,,,,,,,,,,115.345286,501.846382,160.41982,506.182941,192.52105,506.04456,184.091268,506.231026,128.313953,506.465804,170.543511,506.150578,198.392055,506.122374,126.17592,506.42533,121.378228,506.487898,189.752692,506.188421,130.011039,506.466521,137.899822,506.484798,163.00699,506.260154,185.380703,506.155928,122.775388,506.447915,133.654963,506.482968,197.016347,506.018944,122.385908,506.401517,196.364953,506.017978,147.839015,506.298133,125.919262,506.439655,190.951594,506.127067,115.84484,506.497796,123.650745,506.470225,,,,
28.624794,151.268974,501.344012,,,,,,,,,,,,,,,,,,,,,115.102823,496.988418,160.231191,501.320584,192.476091,501.15714,184.378428,501.289645,127.972075,501.608671,170.286474,501.313045,198.277823,501.242943,126.412654,501.474552,121.599075,501.538068,189.876914,501.265922,129.89282,501.58416,137.991631,501.562096,162.927313,501.387007,185.347914,501.262061,122.701594,501.55543,133.479546,501.599001,196.595831,501.174276,122.425053,501.498146,195.86263,501.206449,147.994494,501.386502,126.17201,501.494092,191.192831,501.197588,115.989593,501.572688,123.178702,501.645165,,,,
28.629799,151.227619,496.467959,,,,,,,,,,,,,,,,,,,,,114.934354,492.107948,160.257522,496.425505,192.394584,496.282524,184.352593,496.407494,128.00136,496.709014,170.376449,496.388256,198.346036,496.349755,125.910609,496.651367,121.221673,496.709318,189.79906,496.395229,130.089853,496.652757,137.796483,496.692994,162.589857,496.543339,185.407209,496.364294,122.569308,496.673407,133.706682,496.665844,196.94176,496.2345,121.789294,496.695096,196.297951,496.240676,147.677788,496.524523,125.732533,496.674602,190.908208,496.365252,115.446295,496.751054,123.284604,496.728059,,,,
28.634804,151.07198,491.579766,,,,,,,,,,,,,,,,,,,,,114.923224,487.204679,160.27066,491.517122,192.265421,491.400967,184.2113,491.537364,127.978413,491.822229,170.142395,491.528941,198.477553,491.426711,126.032066,491.763234,121.198953,491.832453,189.620789,491.521561,129.630709,491.840727,137.861366,491.805571,162.750562,491.611108,185.269144,491.480692,122.497036,491.821257,133.755372,491.77006,196.470247,491.420899,122.214815,491.746617,196.252257,491.353831,147.8321,491.607642,126.014686,491.745048,190.967646,491.443067,115.643547,491.844766,123.142122,491.864049,,,,
28.639808,150.987728,486.707246,,,,,,,,,,,,,,,,,,,,,115.070636,482.277206,159.988814,486.676963,192.297483,486.490753,183.971147,486.672962,127.901942,486.949952,170.015664,486.662008,198.039581,486.609661,125.931641,486.889429,121.36134,486.917034,189.893403,486.572929,129.796465,486.92591,137.926284,486.907882,162.604091,486.752308,185.22656,486.606572,122.368156,486.946559,133.437216,486.935691,196.808993,486.457382,121.944592,486.896928,195.681057,486.554531,147.666218,486.754855,125.543616,486.936443,190.657499,486.603483,115.448881,486.97713,123.033589,487.003742,,,,
28.644813,150.849876,481.835257,,,,,,,,,,,,,,,,,,,,,114.980695,477.397696,159.877696,481.816238,192.377242,481.601916,183.999385,481.789172,127.863535,482.079778,170.217749,481.734767,197.941041,481.734442,125.685454,482.046798,121.115913,482.071181,189.629647,481.741525,129.767721,482.048569,137.843019,482.054149,162.381559,481.899417,185.216326,481.722536,122.436574,482.052649,133.410946,482.064542,196.471588,481.620173,121.447895,482.102686,195.81566,481.62779,147.725943,481.858873,125.917529,481.993011,190.630635,481.720494,115.255534,482.122674,123.118088,482.099966,,,,
28.649818,150.712031,476.978046,,,,,,,,,,,,,,,,,,,,,114.831374,472.534009,159.666671,476.960219,192.171946,476.745021,184.000636,476.9015,127.900681,477.191579,169.822201,476.917814,198.040345,476.830582,126.084192,477.099075,121.071569,477.200317,189.791942,476.838983,129.535524,477.200295,137.62919,477.192396,162.72331,476.964873,185.135688,476.84994,122.096552,477.221738,133.357183,477.170003,196.827231,476.688548,121.839096,477.144789,195.925603,476.733369,147.380062,477.030139,125.265644,477.208274,190.758883,476.81285,115.461724,477.208901,122.746869,477.28701,,,,
28.654823,150.601834,472.110701,,,,,,,,,,,,,,,,,,,,,114.637293,467.683024,159.864416,472.043325,191.926394,471.914137,183.52845,472.088011,127.910429,472.315541,169.756376,472.033291,197.936284,471.969744,125.761969,472.272085,121.169124,472.303822,189.643416,471.986704,129.406423,472.345692,137.518845,472.342551,162.622129,472.101804,184.88521,472.010207,121.987308,472.354344,132.966632,472.358109,196.215294,471.903426,122.012319,472.247203,195.487848,471.92216,147.713993,472.102887,125.708183,472.260675,190.365508,472.001562,115.064057,472.385809,122.942371,472.380979,,,,
28.659828,150.58614,467.227466,,,,,,,,,,,,,,,,,,,,,114.532796,462.810392,159.672853,467.196877,192.093761,467.003417,183.460797,467.220903,127.475106,467.505928,170.146627,467.102655,197.718937,467.105614,125.857653,467.401094,120.90747,467.48397,189.132072,467.176878,129.563169,467.4464,137.629984,467.449521,162.251257,467.279501,184.865089,467.123213,121.863059,467.508532,133.276239,467.440133,196.474113,466.983606,121.420616,467.475796,195.523591,467.021504,147.116002,467.312299,125.15865,467.474939,190.723949,467.05596,115.336357,467.482528,122.486929,467.576256,,,,
28.664832,150.585234,462.358854,,,,,,,,,,,,,,,,,,,,,114.571817,457.926753,159.581098,462.335105,192.023136,462.138574,183.533597,462.320081,127.492474,462.626121,169.730734,462.29334,197.781715,462.228076,125.787045,462.530342,120.737644,462.629354,189.333689,462.26732,129.34396,462.606175,137.244758,462.638892,162.483121,462.378133,184.810173,462.255468,121.884557,462.622167,133.196179,462.58641,196.232835,462.129485,121.680212,462.548137,195.819434,462.109198,147.573756,462.373844,125.630397,462.525385,190.362846,462.241571,114.984847,462.6566,122.940486,462.628015,,,,
28.669837,150.39137,457.504044,,,,,,,,,,,,,,,,,,,,,114.448769,453.059599,159.526365,457.476414,191.838954,457.298438,183.74655,457.425901,127.411424,457.767199,169.597909,457.445126,197.981285,457.326019,125.484961,457.700623,120.962746,457.723997,189.235794,457.410537,129.331534,457.739794,137.085919,457.785538,162.32169,457.523367,184.840948,457.385313,121.999909,457.730375,133.153176,457.711444,196.357384,457.241744,121.536529,457.707144,195.513976,457.2814,146.969413,457.581917,125.042575,457.741588,190.800886,457.304263,115.311082,457.732409,122.491489,457.816733,,,,
28.674842,150.244769,452.652878,,,,,,,,,,,,,,,,,,,,,114.233718,448.219423,159.503341,452.595429,191.711553,452.441699,183.383606,452.595115,127.47499,452.875258,169.575983,452.571982,197.668967,452.508024,125.67713,452.802183,120.808696,452.875237,188.951064,452.570475,129.314437,452.864159,137.323776,452.870593,161.983179,452.708447,184.64826,452.531072,121.665337,452.906679,132.999255,452.867506,196.031379,452.416506,121.13586,452.885171,195.139012,452.466923,147.435631,452.644608,125.413206,452.800943,190.06202,452.555767,114.739647,452.950744,122.625177,452.936079,,,,
28.679847,150.455799,447.743584,,,,,,,,,,,,,,,,,,,,,114.378238,443.311905,159.632082,447.705844,191.510073,447.599753,183.377767,447.733514,127.266896,448.042367,169.378081,447.715268,197.491743,447.665402,125.115719,448.021092,120.488191,448.049051,189.40221,447.636752,128.97226,448.040055,137.316237,447.997053,162.261507,447.792433,184.67583,447.660596,121.61157,448.032013,133.119118,447.984679,195.896051,447.561109,121.320312,447.976842,195.789301,447.489915,146.859672,447.863242,125.030009,447.998431,190.433105,447.617207,114.966613,448.034385,122.592754,448.068228,,,,
28.684852,150.175121,442.910446,,,,,,,,,,,,,,,,,,,,,114.416015,438.426102,159.316465,442.879606,191.785589,442.675028,183.543517,442.837488,127.410422,443.151191,169.562669,442.819577,197.54287,442.777461,125.360303,443.112338,120.842031,443.132779,189.147836,442.798804,129.129851,443.148589,137.049789,443.167387,162.164582,442.929234,184.718987,442.778508,121.391942,443.196613,132.769099,443.158089,195.92713,442.684199,121.505099,443.088933,195.442256,442.671569,147.14629,442.937178,125.24993,443.089085,189.966816,442.809558,114.472559,443.236311,122.328682,443.233149,,,,
28.689856,150.084845,438.059404,,,,,,,,,,,,,,,,,,,,,114.117838,433.596772,159.315907,438.005248,191.670238,437.815918,183.570602,437.954672,127.394417,438.293376,169.377642,437.974733,197.555721,437.897643,125.182881,438.264094,120.6436,438.293917,189.102037,437.940634,128.932373,438.317622,137.138724,438.290168,162.081713,438.079219,184.57759,437.933431,121.458282,438.316532,132.555217,438.322958,195.931573,437.808585,120.884225,438.318691,194.797765,437.902558,146.711023,438.144389,124.860492,438.292185,190.322157,437.879186,114.595746,438.343621,122.467331,438.355454,,,,
28.694861,149.953783,433.198061,,,,,,,,,,,,,,,,,,,,,113.910058,428.750302,159.334606,433.152102,191.50367,432.979878,183.293573,433.137818,127.256052,433.443501,169.092122,433.149748,197.276378,433.066697,124.957707,433.42487,120.462386,433.44056,189.092762,433.080377,128.793976,433.46357,137.151551,433.430018,162.027408,433.229059,184.567669,433.063107,121.624452,433.414251,132.654095,433.441893,195.770822,432.966052,121.199969,433.39018,195.422949,432.923073,146.907592,433.235319,124.885685,433.404984,189.889995,433.081847,114.414275,433.488984,121.848501,433.574378,,,,
28.699866,150.124975,428.309826,,,,,,,,,,,,,,,,,,,,,113.840363,423.907054,159.159338,428.29642,191.491854,428.116927,183.372955,428.26367,126.825074,428.620538,169.338494,428.244778,197.267715,428.206938,125.380061,428.477061,120.51637,428.562512,188.749161,428.264017,128.518439,428.61767,136.994091,428.561477,162.111094,428.343051,184.355675,428.233612,121.381509,428.575665,132.554001,428.565508,196.001453,428.0573,121.260217,428.493365,195.274499,428.092207,146.818911,428.376351,124.562073,428.579001,190.022537,428.19342,114.348746,428.621224,122.125552,428.64813,,,,
28.704871,149.906631,423.466577,,,,,,,,,,,,,,,,,,,,,113.992385,418.990794,158.906257,423.456718,191.522545,423.236604,183.268958,423.398076,127.014319,423.730827,169.021467,423.404305,197.37512,423.326297,124.971409,423.673541,120.456519,423.702225,188.461359,423.430942,128.865759,423.691998,136.938442,423.707442,161.747965,423.516993,184.279216,423.364054,121.195641,423.732902,132.490027,423.708607,195.536069,423.269002,120.668378,423.726125,194.715882,423.305343,146.630692,423.522188,124.716954,423.680205,189.799119,423.364856,114.334053,423.758098,121.961509,423.801574,,,,
28.709876,149.679894,418.613962,,,,,,,,,,,,,,,,,,,,,113.825506,414.12254,158.981568,418.573462,191.378564,418.380433,182.954043,418.569232,127.053197,418.86632,168.918489,418.560064,197.222957,418.451812,124.973886,418.83201,120.051615,418.917578,188.770308,418.490589,128.638572,418.876317,136.924143,418.861528,161.972787,418.613303,184.356151,418.469591,121.139688,418.894779,132.329338,418.874289,195.838858,418.335141,120.720719,418.85951,195.121845,418.346611,146.812377,418.644969,124.488492,418.855764,189.920029,418.446734,114.121664,418.939977,121.77977,418.962275,,,,
28.71488,149.668321,413.761991,,,,,,,,,,,,,,,,,,,,,113.628231,409.295377,159.014611,413.709818,191.229866,413.535444,182.752323,413.734186,126.714282,414.056119,169.057228,413.675732,196.935721,413.643074,124.991245,413.966312,120.000808,414.05871,188.507812,413.670089,128.396385,414.056434,136.759206,414.014743,161.891598,413.775455,184.164603,413.646081,121.119316,414.039375,132.381321,413.999798,195.244911,413.548908,120.884806,413.968267,195.114785,413.492497,146.336616,413.861854,124.767102,413.957797,189.886044,413.599374,114.093487,414.066639,122.07183,414.067798,,,,
28.719885,149.630362,408.899639,,,,,,,,,,,,,,,,,,,,,113.549434,404.434369,158.822693,408.882952,191.142437,408.698727,182.873653,408.866361,126.60533,409.223318,168.577286,408.888673,197.135875,408.753605,124.73275,409.157076,120.259353,409.167993,188.741688,408.781846,128.560204,409.173519,136.440814,409.211783,161.647051,408.959213,183.968043,408.821278,121.080046,409.186329,132.187749,409.174453,195.647217,408.633891,120.382233,409.201394,194.665615,408.701176,146.750071,408.93558,124.289304,409.180666,189.714955,408.766429,113.903452,409.248485,121.614998,409.278093,,,,
28.72489,149.533413,404.063439,,,,,,,,,,,,,,,,,,,,,113.452835,399.589287,158.531233,404.065733,191.157234,403.834625,182.973035,403.987459,126.704493,404.350175,168.80607,403.998853,197.200418,403.882718,124.696789,404.315022,119.864423,404.377028,188.489749,403.964519,128.308996,404.358759,136.38333,404.372131,161.706244,404.098883,183.909016,403.964155,121.081658,404.341142,132.090535,404.336443,195.110891,403.854,120.398499,404.332334,195.112519,403.773278,146.214134,404.172684,124.400451,404.305669,189.860878,403.88533,113.921197,404.389564,121.716408,404.419407,,,,
28.729895,149.530326,399.205623,,,,,,,,,,,,,,,,,,,,,113.432991,394.727223,158.744626,399.190283,191.209304,398.96858,182.997264,399.13094,126.59724,399.523978,169.019475,399.104601,197.098299,399.04317,124.588249,399.48366,119.684929,399.557917,188.167708,399.158631,128.041959,399.550584,136.60628,399.489239,161.547313,399.272178,184.116661,399.080637,120.917073,399.518376,132.13335,399.488135,195.468968,398.936584,120.720684,399.44301,194.8785,398.962546,146.625176,399.249725,124.232739,399.497875,189.471948,399.101772,113.562986,399.593507,121.595101,399.58102,,,,
28.7349,149.343642,394.382294,,,,,,,,,,,,,,,,,,,,,113.262437,389.903309,158.67113,394.347288,191.020804,394.157647,182.806474,394.31813,126.33295,394.713329,168.545093,394.342359,196.801708,394.246163,124.42729,394.653483,119.903666,394.682649,188.532369,394.248272,128.381484,394.655095,136.338481,394.68656,161.193879,394.473712,183.938248,394.257686,120.722364,394.700985,132.221545,394.628847,195.060342,394.145427,120.412511,394.648355,194.404757,394.190333,146.025709,394.50712,124.381378,394.615479,189.709136,394.204391,113.662418,394.730063,121.269019,394.786601,,,,
28.739904,149.231195,389.560799,,,,,,,,,,,,,,,,,,,,,113.07637,385.074825,158.325669,389.553878,190.963765,389.319404,182.971239,389.446305,126.272912,389.878312,168.667107,389.475536,196.789343,389.404579,124.803891,389.749186,119.738317,389.85585,188.094496,389.469476,128.101766,389.844214,136.054336,389.87763,161.325472,389.609746,183.849825,389.436061,120.859042,389.836481,131.842465,389.841113,195.419702,389.238604,119.97685,389.862017,194.720931,389.292041,146.479269,389.594213,124.044323,389.824842,189.052929,389.461374,113.453817,389.914844,121.48742,389.908638,,,,
28.744909,149.192859,384.708006,,,,,,,,,,,,,,,,,,,,,113.161838,380.201992,158.305324,384.714371,191.052407,384.467636,182.569213,384.672021,126.330665,385.025334,168.608421,384.63197,196.822502,384.552551,124.284299,384.993207,119.378586,385.06516,188.1157,384.621555,127.885809,385.037928,136.179295,385.018413,161.369392,384.753466,183.891816,384.582576,120.757574,385.006497,131.629175,385.033221,194.99059,384.474314,120.463717,384.945761,194.687927,384.445969,145.898378,384.834795,124.059824,384.980618,189.703252,384.514026,113.363079,385.080327,121.002763,385.131838,,,,
